
================================================================================
       Inexact Proximal Gradient Type Method   (version:0.1 (2021-09-17))  
================================================================================
Problem Summary: Excuted at 2021-10-1 21:42
Dataset:............................................duke
Data Size:......................................n=44, p=7129
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0162
Number of groups:.............................792

Algorithm Parameters:
Termination Conditions: accuracy: 1e-06 | optim scaled: False | time limits:3600.0 | iteration limits:100000
Inexact Strategy: yd: gamma:1.000e-01
Lineserch Parameters: eta:1e-05 | xi:0.5 | beta:1.1
Proximal Stepsize update: heuristic
****************************************************************************************************
    44 2.953e-01 3.177e-02 | 5.421e-03    2 desired 2.425e+01    0 +4.108e-05 +2.213e-04  433   359 |    0   1.000e+00 5.421e-03 |
    45 2.946e-01 3.495e-02 | 5.946e-03    1 desired 2.425e+01    0 +8.051e-05 +2.317e-04  442   350 |    0   1.000e+00 5.946e-03 |
    46 2.940e-01 3.844e-02 | 6.657e-03    3 desired 1.467e+01    1 +6.145e-06 +2.519e-04  452   340 |    0   1.000e+00 6.657e-03 |
    47 2.933e-01 4.229e-02 | 7.783e-03    2 desired 1.614e+01    0 +7.024e-05 +2.976e-04  463   329 |    0   1.000e+00 7.783e-03 |
    48 2.928e-01 4.651e-02 | 9.617e-03    2 desired 1.776e+01    0 +6.045e-05 +3.912e-04  471   321 |    0   1.000e+00 9.617e-03 |
    49 2.924e-01 5.117e-02 | 1.332e-02    1 desired 1.776e+01    0 +6.151e-04 +6.433e-04  476   316 |    1   5.000e-01 6.659e-03 |
    50 2.914e-01 4.093e-02 | 5.805e-03    2 desired 1.953e+01    0 +1.197e-04 +1.741e-04  487   305 |    0   1.000e+00 5.805e-03 |
    51 2.907e-01 4.503e-02 | 6.411e-03    1 desired 1.953e+01    0 +3.173e-05 +1.831e-04  493   299 |    0   1.000e+00 6.411e-03 |
    52 2.901e-01 4.953e-02 | 7.254e-03    1 desired 1.953e+01    0 +1.878e-04 +2.012e-04  504   288 |    0   1.000e+00 7.254e-03 |
    53 2.895e-01 5.448e-02 | 8.643e-03    2 desired 1.074e+01    1 +3.692e-05 +2.442e-04  512   280 |    0   1.000e+00 8.643e-03 |
    54 2.890e-01 5.993e-02 | 1.100e-02    2 desired 1.182e+01    0 +1.313e-04 +3.363e-04  512   280 |    0   1.000e+00 1.100e-02 |
    55 2.888e-01 6.592e-02 | 1.633e-02    2 desired 1.300e+01    0 +2.778e-04 +6.273e-04  504   288 |    1   5.000e-01 8.167e-03 |
    56 2.877e-01 5.274e-02 | 7.263e-03    2 desired 1.430e+01    0 +8.777e-05 +1.820e-04  528   264 |    0   1.000e+00 7.263e-03 |
    57 2.871e-01 5.801e-02 | 8.511e-03    1 desired 1.430e+01    0 +2.079e-04 +2.130e-04  538   254 |    0   1.000e+00 8.511e-03 |
    58 2.866e-01 6.381e-02 | 1.053e-02    3 desired 8.650e+00    1 +1.306e-05 +2.762e-04  542   250 |    0   1.000e+00 1.053e-02 |
    59 2.862e-01 7.019e-02 | 1.442e-02    2 desired 9.515e+00    0 +3.360e-04 +4.365e-04  549   243 |    1   5.000e-01 7.212e-03 |
    60 2.854e-01 5.615e-02 | 6.316e-03    3 desired 1.151e+01    0 +2.809e-05 +1.240e-04  555   237 |    0   1.000e+00 6.316e-03 |
    61 2.848e-01 6.177e-02 | 6.964e-03    2 desired 1.266e+01    0 +1.574e-05 +1.279e-04  563   229 |    0   1.000e+00 6.964e-03 |
    62 2.843e-01 6.795e-02 | 7.917e-03    1 desired 1.266e+01    0 +1.381e-04 +1.395e-04  568   224 |    0   1.000e+00 7.917e-03 |
    63 2.838e-01 7.474e-02 | 9.521e-03    2 desired 6.965e+00    1 +4.951e-06 +1.692e-04  572   220 |    0   1.000e+00 9.521e-03 |
    64 2.833e-01 8.222e-02 | 1.224e-02    3 desired 8.428e+00    0 +3.917e-05 +2.326e-04  573   219 |    0   1.000e+00 1.224e-02 |
    65 2.831e-01 9.044e-02 | 1.794e-02    2 desired 9.271e+00    0 +3.456e-04 +4.124e-04  573   219 |    1   5.000e-01 8.970e-03 |
    66 2.822e-01 7.235e-02 | 7.927e-03    2 desired 1.020e+01    0 +1.087e-04 +1.247e-04  586   206 |    0   1.000e+00 7.927e-03 |
    67 2.816e-01 7.959e-02 | 9.256e-03    2 desired 1.122e+01    0 +7.490e-05 +1.418e-04  590   202 |    0   1.000e+00 9.256e-03 |
    68 2.812e-01 8.754e-02 | 1.151e-02    2 desired 6.170e+00    1 +8.174e-06 +1.813e-04  593   199 |    0   1.000e+00 1.151e-02 |
    69 2.808e-01 9.630e-02 | 1.569e-02    3 desired 7.466e+00    0 +5.001e-05 +2.766e-04  600   192 |    1   5.000e-01 7.847e-03 |
    70 2.801e-01 7.704e-02 | 7.033e-03    3 desired 9.033e+00    0 +2.179e-05 +8.716e-05  604   188 |    0   1.000e+00 7.033e-03 |
    71 2.796e-01 8.474e-02 | 7.804e-03    2 desired 9.937e+00    0 +3.234e-05 +8.907e-05  607   185 |    0   1.000e+00 7.804e-03 |
    72 2.791e-01 9.322e-02 | 9.103e-03    3 desired 6.012e+00    1 +4.887e-06 +9.970e-05  609   183 |    0   1.000e+00 9.103e-03 |
    73 2.787e-01 1.025e-01 | 1.118e-02    3 desired 7.274e+00    0 +1.657e-05 +1.225e-04  614   178 |    0   1.000e+00 1.118e-02 |
    74 2.783e-01 1.128e-01 | 1.502e-02    4 desired 4.841e+00    1 +6.242e-06 +1.776e-04  618   174 |    0   1.000e+00 1.502e-02 |
    75 2.782e-01 1.241e-01 | 2.349e-02    3 desired 5.858e+00    0 +1.417e-04 +3.445e-04  606   186 |    1   5.000e-01 1.174e-02 |
    76 2.773e-01 9.926e-02 | 1.047e-02    3 desired 7.088e+00    0 +5.883e-05 +1.153e-04  627   165 |    0   1.000e+00 1.047e-02 |
    77 2.768e-01 1.092e-01 | 1.346e-02    3 desired 8.576e+00    0 +1.485e-04 +1.540e-04  626   166 |    0   1.000e+00 1.346e-02 |
    78 2.766e-01 1.201e-01 | 1.809e-02    2 desired 4.717e+00    1 +9.952e-05 +2.215e-04  629   163 |    1   5.000e-01 9.043e-03 |
    79 2.757e-01 9.608e-02 | 7.110e-03    4 desired 6.278e+00    0 +3.372e-05 +5.705e-05  636   156 |    0   1.000e+00 7.110e-03 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
    80 2.753e-01 1.057e-01 | 7.816e-03    2 desired 6.906e+00    0 +1.463e-05 +5.592e-05  638   154 |    0   1.000e+00 7.816e-03 |
    81 2.749e-01 1.163e-01 | 8.980e-03    2 desired 7.596e+00    0 +4.450e-05 +5.910e-05  638   154 |    0   1.000e+00 8.980e-03 |
    82 2.744e-01 1.279e-01 | 1.061e-02    2 desired 4.178e+00    1 +3.911e-06 +6.505e-05  643   149 |    0   1.000e+00 1.061e-02 |
    83 2.740e-01 1.407e-01 | 1.376e-02    3 desired 5.055e+00    0 +3.308e-05 +8.475e-05  644   148 |    0   1.000e+00 1.376e-02 |
    84 2.738e-01 1.547e-01 | 1.964e-02    4 desired 3.364e+00    1 +6.561e-06 +1.307e-04  648   144 |    1   5.000e-01 9.818e-03 |
    85 2.730e-01 1.238e-01 | 8.802e-03    5 desired 4.926e+00    0 +1.539e-05 +4.866e-05  652   140 |    0   1.000e+00 8.802e-03 |
    86 2.725e-01 1.362e-01 | 1.007e-02    2 desired 5.418e+00    0 +4.227e-05 +4.962e-05  654   138 |    0   1.000e+00 1.007e-02 |
