
================================================================================
       Inexact Proximal Gradient Type Method   (version:0.1 (2021-09-17))  
================================================================================
Problem Summary: Excuted at 2021-10-1 21:41
Dataset:....................................colon_cancer
Data Size:......................................n=62, p=2000
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0178
Number of groups:.............................223

Algorithm Parameters:
Termination Conditions: accuracy: 1e-06 | optim scaled: False | time limits:3600.0 | iteration limits:100000
Inexact Strategy: yd: gamma:1.000e-01
Lineserch Parameters: eta:1e-05 | xi:0.5 | beta:1.1
Proximal Stepsize update: heuristic
****************************************************************************************************
    35 3.596e-01 2.367e-01 | 1.866e-02    3 desired 2.954e+00    0 +1.898e-05 +2.055e-05  131    92 |    0   1.000e+00 1.866e-02 |
    36 3.590e-01 2.604e-01 | 2.451e-02    4 desired 1.966e+00    1 +4.007e-06 +1.875e-05  127    96 |    0   1.000e+00 2.451e-02 |
    37 3.589e-01 2.864e-01 | 3.528e-02    5 desired 2.878e+00    0 +1.448e-05 +1.609e-05  133    90 |    1   5.000e-01 1.764e-02 |
    38 3.576e-01 2.291e-01 | 1.397e-02    4 desired 3.831e+00    0 +6.036e-06 +1.384e-05  136    87 |    0   1.000e+00 1.397e-02 |
    39 3.570e-01 2.520e-01 | 1.556e-02    2 desired 2.107e+00    1 +2.863e-06 +9.579e-06  140    83 |    0   1.000e+00 1.556e-02 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
    40 3.564e-01 2.772e-01 | 1.878e-02    4 desired 2.804e+00    0 +3.266e-06 +6.413e-06  143    80 |    0   1.000e+00 1.878e-02 |
    41 3.559e-01 3.050e-01 | 2.401e-02    6 desired 2.053e+00    1 +2.300e-06 +3.151e-06  144    79 |    0   1.000e+00 2.401e-02 |
    42 3.557e-01 3.355e-01 | 3.519e-02   32 desired 4.071e+00    3 +3.217e-07 +3.225e-07  132    91 |    1   5.000e-01 1.759e-02 |
    43 3.547e-01 2.684e-01 | 1.588e-02    4 desired 2.463e+00    1 +4.991e-06 +6.158e-06  148    75 |    0   1.000e+00 1.588e-02 |
    44 3.542e-01 2.952e-01 | 1.903e-02    5 desired 1.803e+00    1 +8.535e-07 +3.224e-06  147    76 |    0   1.000e+00 1.903e-02 |
    45 3.538e-01 3.247e-01 | 2.387e-02   10 desired 2.126e+00    1 +6.859e-07 +7.192e-07  150    73 |    0   1.000e+00 2.387e-02 |
    46 3.535e-01 3.572e-01 | 3.387e-02   17 desired 4.440e+00    1 +4.523e-07 +4.741e-07  139    84 |    1   5.000e-01 1.694e-02 |
    47 3.526e-01 2.858e-01 | 1.486e-02    7 desired 1.788e+00    2 +7.971e-07 +2.928e-06  156    67 |    0   1.000e+00 1.486e-02 |
    48 3.521e-01 3.143e-01 | 1.717e-02    7 desired 3.167e+00    0 +5.762e-07 +9.007e-07  156    67 |    0   1.000e+00 1.717e-02 |
    49 3.517e-01 3.458e-01 | 1.983e-02   50 desired 2.981e+00    6 +9.683e-10 +1.000e-09  160    63 |    0   1.000e+00 1.983e-02 |
    50 3.513e-01 3.804e-01 | 2.502e-02    8 desired 2.640e+00    1 +1.532e-06 +1.931e-06  155    68 |    0   1.000e+00 2.502e-02 |
    51 3.511e-01 4.184e-01 | 3.462e-02    4 desired 1.597e+00    1 +1.018e-05 +1.365e-05  160    63 |    1   5.000e-01 1.731e-02 |
    52 3.502e-01 3.347e-01 | 1.388e-02   14 desired 2.507e+00    1 +5.630e-08 +5.886e-08  162    61 |    0   1.000e+00 1.388e-02 |
    53 3.497e-01 3.682e-01 | 1.477e-02   30 desired 3.734e+00    3 +3.035e-07 +3.061e-07  166    57 |    0   1.000e+00 1.477e-02 |
    54 3.493e-01 4.050e-01 | 1.679e-02    5 desired 1.243e+00    2 +3.536e-07 +2.260e-06  168    55 |    0   1.000e+00 1.679e-02 |
    55 3.489e-01 4.455e-01 | 2.020e-02    4 desired 1.654e+00    0 +4.296e-06 +7.879e-06  170    53 |    0   1.000e+00 2.020e-02 |
    56 3.486e-01 4.900e-01 | 2.754e-02    4 desired 1.101e+00    1 +6.238e-06 +2.615e-05  166    57 |    1   5.000e-01 1.377e-02 |
    57 3.481e-01 3.920e-01 | 1.343e-02    8 desired 2.145e+00    0 +6.682e-07 +9.378e-07  171    52 |    0   1.000e+00 1.343e-02 |
    58 3.478e-01 4.312e-01 | 1.512e-02    3 desired 1.298e+00    1 +2.735e-06 +3.422e-06  173    50 |    0   1.000e+00 1.512e-02 |
    59 3.474e-01 4.744e-01 | 1.719e-02    3 desired 1.570e+00    0 +5.325e-06 +8.540e-06  176    47 |    0   1.000e+00 1.719e-02 |
    60 3.471e-01 5.218e-01 | 2.251e-02    4 desired 1.045e+00    1 +9.502e-06 +2.346e-05  174    49 |    0   1.000e+00 2.251e-02 |
    61 3.470e-01 5.740e-01 | 3.255e-02    3 desired 1.264e+00    0 +4.732e-05 +7.037e-05  175    48 |    1   5.000e-01 1.627e-02 |
    62 3.465e-01 4.592e-01 | 1.481e-02    4 desired 1.683e+00    0 +1.980e-06 +5.206e-06  175    48 |    0   1.000e+00 1.481e-02 |
    63 3.462e-01 5.051e-01 | 1.754e-02    3 desired 1.018e+00    1 +2.639e-06 +1.231e-05  176    47 |    0   1.000e+00 1.754e-02 |
    64 3.459e-01 5.556e-01 | 2.300e-02    3 desired 1.232e+00    0 +2.291e-05 +3.134e-05  178    45 |    0   1.000e+00 2.300e-02 |
    65 3.459e-01 6.112e-01 | 3.313e-02    5 desired 9.018e-01    1 +4.696e-06 +8.884e-05  179    44 |    1   5.000e-01 1.657e-02 |
    66 3.453e-01 4.889e-01 | 1.386e-02    5 desired 1.320e+00    0 +6.378e-06 +6.549e-06  179    44 |    0   1.000e+00 1.386e-02 |
    67 3.451e-01 5.378e-01 | 1.573e-02    3 desired 1.598e+00    0 +9.954e-06 +1.296e-05  181    42 |    0   1.000e+00 1.573e-02 |
    68 3.449e-01 5.916e-01 | 2.053e-02    2 desired 8.787e-01    1 +8.740e-06 +3.090e-05  181    42 |    0   1.000e+00 2.053e-02 |
